id,addition_time,client_id,active,registration_number,brand,color
28096,2020-07-27T17:11:35.392761,8325,N,076 ZJ6,BMW Z4,SpringGreen
28097,2020-04-16T03:57:33.448106,2157,N,BKL-110,Nissan Frontier King Cab,GhostWhite
28098,2022-04-30T18:08:09.110549,5934,Y,PNW-2984,Volkswagen Jetta,DeepPink
28099,2022-03-27T20:30:36.096323,2359,Y,SJB-610,GMC Sierra 2500 HD Regular Cab,AntiqueWhite
28100,2024-04-05T07:43:07.849219,15949,N,9BU W31,Chevrolet Suburban,Yellow
28101,2024-08-16T18:51:43.527605,7985,Y,38S ZQ1,Ford Ranger Super Cab,BlueViolet
28102,2023-02-13T16:48:03.853260,14256,Y,VTN 050,Toyota Avalon,CadetBlue
28103,2022-09-10T10:15:38.586836,5985,Y,OGN-283,Lexus RX,Magenta
28104,2020-04-24T14:35:09.877397,10849,Y,13P 6374,Mercedes-Benz R-Class,LightYellow
28105,2023-09-14T23:20:43.282648,14824,Y,081-DGU,MINI Cooper,Sienna
28106,2023-11-04T04:26:26.365924,19665,N,OSO 539,Kia Sportage,DarkOliveGreen
28107,2020-08-14T19:39:37.379869,4706,N,E 569684,Chevrolet Silverado 3500 HD Crew Cab,Lime
28108,2020-03-12T05:01:28.456700,16382,N,529 5LI,Subaru Legacy,AliceBlue
28109,2024-07-31T07:23:10.506652,8940,Y,11M Y58,Toyota Corolla,DarkRed
28110,2022-11-29T08:09:34.383724,8906,Y,WZ5 5031,Dodge Challenger,DeepSkyBlue
28111,2024-03-17T14:28:39.872493,16840,N,313 FPQ,Cadillac Eldorado,PaleTurquoise
28112,2022-10-03T22:25:17.650589,16345,Y,8T 45282,Mercury Topaz,Fuchsia
28113,2019-12-29T22:12:09.216902,7599,Y,84GU3,Ford Mustang,Gainsboro
28114,2023-04-15T14:50:44.615102,16260,Y,460VVX,Toyota MR2,OliveDrab
28115,2020-07-13T10:51:01.880482,7764,N,111 UAD,Mercedes-Benz G-Class,MediumVioletRed
28116,2022-09-08T12:44:57.848882,119,N,736-CYH,Dodge Dakota Regular Cab,DeepSkyBlue
28117,2019-12-31T05:02:12.794160,3013,N,6626 RD,Ford F350 Super Duty Regular Cab,LightGray
28118,2020-05-15T22:21:20.250098,5183,Y,96-9819J,Audi A5,LightGreen
28119,2021-04-07T23:00:17.322778,6429,Y,880 IL1,Mercedes-Benz B-Class,LightSteelBlue
28120,2023-04-18T23:10:37.138109,3938,Y,416-OPS,Cadillac Escalade ESV,DarkTurquoise
28121,2023-06-02T10:35:13.971149,15631,Y,HBL 183,FIAT 500e,Chartreuse
28122,2023-03-27T15:56:35.368777,5770,Y,WJU 022,Volkswagen Eos,Aquamarine
28123,2020-09-23T23:40:17.716509,8389,Y,864 5PH,Dodge Ram 3500 Regular Cab,DarkGreen
28124,2023-09-28T21:58:38.611595,1389,N,BFN-8804,GMC Yukon,DarkSalmon
28125,2023-11-20T16:56:57.944209,11834,Y,MYR C17,Nissan Quest,GhostWhite
28126,2024-08-03T15:05:07.348040,889,Y,148 TIV,Dodge D350 Regular Cab,DeepPink
28127,2021-01-07T02:54:44.213053,17883,Y,4HMH381,Volvo S80,MidnightBlue
28128,2024-05-31T16:45:18.328384,14056,Y,310 OIC,Jeep Liberty,Purple
28129,2023-10-05T22:03:10.310570,12921,Y,0NO 399,Toyota Corolla,MediumOrchid
28130,2022-10-17T06:11:11.510565,2006,N,ZTN 911,Isuzu Trooper,Turquoise
28131,2022-09-03T07:48:53.036608,2317,Y,804 XXW,Mercury Sable,SkyBlue
28132,2024-05-06T16:47:52.142461,10628,N,FEY 285,Dodge Durango,Green
28133,2024-10-10T18:10:38.877951,10062,N,JD9 W3O,Toyota Prius,PaleTurquoise
28134,2024-05-26T12:19:59.100723,10406,N,I80 6SM,INFINITI Q,MediumPurple
28135,2024-07-25T07:47:47.093284,639,Y,158-PAU,Chevrolet Express 2500 Passenger,OliveDrab
28136,2020-10-23T06:56:24.399806,2604,N,033 3QF,Chevrolet Camaro,HoneyDew
28137,2022-12-16T03:12:02.754721,1453,N,FEG 149,BMW 4 Series,DarkOrchid
28138,2021-08-25T20:33:45.597632,4999,Y,ZFT 062,Land Rover Range Rover,LightSlateGray
28139,2020-10-27T12:04:46.995668,9481,Y,AX9 N8Z,Kia Rio,AliceBlue
28140,2023-09-01T18:52:16.419453,9970,N,760 EOT,GMC 1500 Regular Cab,MediumVioletRed
28141,2023-07-28T04:03:27.902862,12627,Y,IGC-0613,Oldsmobile Cutlass Ciera,DimGray
28142,2024-09-21T20:42:22.488684,19687,Y,88K HS2,Pontiac Bonneville,Purple
28143,2021-05-02T03:19:36.916105,10572,N,VUA-482,Mercedes-Benz Mercedes-AMG GLC,DarkKhaki
28144,2023-07-12T22:19:29.064912,469,N,3K 03482,BMW 6 Series,SeaShell
28145,2021-07-24T04:57:01.727992,8806,Y,1Z 7T8CHI,Dodge Ram 3500 Quad Cab,MidnightBlue
28146,2020-12-27T11:15:43.059545,7129,N,975 BHE,GMC Safari Passenger,Plum
28147,2020-02-19T07:58:52.214114,18527,N,625 CTR,Chevrolet Silverado 2500 HD Regular Cab,LightGray
28148,2020-10-12T12:34:13.997659,4131,Y,4L NS459,GMC Sierra 3500 HD Crew Cab,HotPink
28149,2023-11-12T20:24:16.112424,6624,Y,43X E42,Saturn S-Series,Gainsboro
28150,2021-06-05T13:28:13.866831,15511,Y,IQI8343,Jaguar XJ,Gainsboro
28151,2020-07-05T09:56:26.688790,10310,Y,LMI 239,Hyundai Elantra,LightSteelBlue
28152,2021-01-01T02:19:32.509062,13369,Y,8MW67,Toyota Cressida,PaleTurquoise
28153,2022-09-25T06:33:08.573697,13347,N,31D V03,Plymouth Grand Voyager,Lavender
28154,2021-11-26T05:39:15.719195,1403,N,BRA-1021,Cadillac SRX,LimeGreen
28155,2023-11-13T13:56:50.838835,12307,N,583-162,Chrysler Sebring,Gray
28156,2020-09-27T05:20:08.616967,4809,Y,RZZ 738,Subaru Tribeca,IndianRed
28157,2024-03-27T01:10:12.854863,4696,Y,79O 378,Jaguar F-TYPE,DodgerBlue
28158,2023-08-05T18:34:15.844675,17365,Y,79X 9314,Land Rover Defender 90,Chartreuse
28159,2022-10-11T05:39:06.500446,317,Y,7-2627Q,Freightliner Sprinter 2500 Passenger,LimeGreen
28160,2023-12-14T15:58:58.320710,9429,N,C03 0ND,Ford Focus,Linen
28161,2020-03-20T01:51:04.026913,12178,N,7-5307I,Toyota 4Runner,MediumBlue
28162,2023-11-18T14:17:30.667415,13545,N,JWA P57,BMW X6,LemonChiffon
28163,2020-07-16T03:00:03.564886,3107,N,2ZQ 168,Mercedes-Benz SLC,YellowGreen
28164,2021-10-18T06:09:18.758699,10415,Y,E00 5BE,Volvo S60,NavajoWhite
28165,2020-12-28T06:42:15.615038,7073,N,794 1CE,Volvo C30,LawnGreen
28166,2024-02-17T15:04:49.718975,16207,N,7PLM836,Lincoln LS,DeepSkyBlue
28167,2021-06-29T22:27:56.020426,6709,Y,NQV 369,smart fortwo,DarkViolet
28168,2024-02-12T19:27:11.676382,10824,N,PCJ-7244,GMC 3500 Regular Cab,Wheat
28169,2020-12-29T02:55:09.663939,13063,Y,194 SYW,Volvo S40 (New),LightBlue
28170,2024-04-21T02:42:12.865427,2007,Y,GSM-1370,GMC Sierra 2500 HD Regular Cab,Thistle
28171,2021-08-16T15:01:56.502457,10744,Y,1Y 0609J,Kia Cadenza,Sienna
28172,2024-01-24T01:31:10.171538,17217,Y,61-GO30,Ford Explorer Sport Trac,GoldenRod
28173,2021-10-18T12:29:22.209130,15914,Y,51G 6033,Chevrolet G-Series G20,CornflowerBlue
28174,2021-12-08T14:13:07.328985,15038,N,QWE 587,INFINITI Q70,MediumAquaMarine
28175,2020-10-17T21:48:51.632768,12479,Y,YTQ7100,Subaru WRX,MediumPurple
28176,2023-11-19T12:48:16.275107,18512,N,111-NRYP,Isuzu Spacecab,DarkViolet
28177,2019-11-27T12:07:36.862943,1926,N,9D 7M5IDF,Land Rover Range Rover,OldLace
28178,2020-02-22T01:59:49.999382,17069,Y,HVW 092,Nissan Frontier King Cab,Magenta
28179,2024-10-18T07:09:27.757151,9378,Y,2-87616,Toyota Supra,BlueViolet
28180,2021-06-13T08:14:15.373538,4860,N,9GWL 38,Mercedes-Benz S-Class,DarkSlateGray
28181,2020-12-16T01:19:53.342985,10780,N,JXI 392,Chevrolet Suburban 1500,Beige
28182,2020-12-09T14:17:25.590171,19574,Y,787-UKQ,Pontiac Firebird,MediumSpringGreen
28183,2020-11-01T11:14:35.620597,2199,Y,O94 6TP,Buick LeSabre,Wheat
28184,2022-03-21T11:25:40.528583,3319,Y,807-FPJ,Cadillac Escalade,DarkBlue
28185,2022-09-26T03:04:16.920506,18605,N,DMG-000,Chevrolet Suburban 2500,LimeGreen
28186,2023-02-18T02:28:34.972278,4015,Y,35G 8039,Lamborghini Murcielago,Snow
28187,2021-02-14T13:25:50.216981,11002,N,YUN5049,Saturn VUE,Aquamarine
28188,2022-01-01T10:18:46.617809,9145,N,59KX0,Chevrolet Express 2500 Cargo,Coral
28189,2020-03-28T21:37:48.860918,8197,Y,61-2560U,Mitsubishi Galant,DarkOrange
28190,2021-09-10T23:21:35.038105,7712,N,808-LZU,Suzuki Reno,Tan
28191,2020-05-20T12:31:29.001479,5638,Y,71X•186,Porsche 911,Turquoise
28192,2024-03-23T19:14:15.637544,6024,N,OU-2952,Saab 3-Sep,IndianRed
28193,2021-05-27T11:00:28.263602,3022,N,720-YXZ,Kia Spectra,MidnightBlue
28194,2023-05-22T22:27:06.928886,8644,Y,DNW 6536,Jeep Grand Cherokee,OrangeRed
28195,2021-02-10T12:51:26.562767,12669,Y,945 2HP,Dodge Ram 1500 Quad Cab,Thistle
28196,2023-08-05T20:58:44.397366,15581,Y,7TE 253,MAZDA MX-5 Miata,PowderBlue
28197,2022-09-05T20:06:35.344814,7991,Y,98-15507,Nissan Rogue Sport,Moccasin
28198,2022-06-16T20:17:40.328351,17313,Y,8-H5916,Dodge Journey,DeepSkyBlue
28199,2021-02-10T13:45:04.349502,2607,N,572-WGN,Dodge Ram 3500 Regular Cab,Orange
28200,2023-03-29T21:52:42.425663,12797,Y,078-AFGM,Toyota Corolla iM,GreenYellow
28201,2022-12-16T02:11:34.715791,7194,Y,6TFO 21,FIAT 500e,Lavender
28202,2023-07-29T14:04:20.691432,4399,Y,MXM 510,Audi A3,Tomato
28203,2023-03-14T13:33:39.578722,4208,Y,634NMO,Jaguar XF,NavajoWhite
28204,2024-03-27T06:44:29.018891,6372,Y,QQ 7877,Eagle Talon,Cornsilk
28205,2022-07-04T16:42:44.811861,838,Y,952EK,Ferrari F430,LightPink
28206,2022-01-06T00:55:38.708130,4607,N,0-70265I,Jaguar XK,DarkRed
28207,2024-04-24T05:40:40.067956,15127,Y,56BF923,Audi R8,Blue
28208,2023-01-26T15:57:23.474569,17677,N,66-35093,Mitsubishi Endeavor,Gold
28209,2021-11-19T00:09:01.412983,16129,Y,KQE 345,BMW X3,Tan
28210,2021-05-07T00:46:01.338585,1430,Y,OGL7127,Volkswagen Golf,Azure
28211,2024-08-27T03:22:22.568174,9966,N,9L U6851,Honda Accord,DarkGreen
28212,2023-11-14T09:16:06.766241,15805,Y,3016 AG,Isuzu Amigo,DarkOrange
28213,2023-08-06T15:44:13.197788,2869,N,415 DPW,Cadillac CTS,LightYellow
28214,2024-04-06T16:12:55.723269,19454,N,XC 48099,Land Rover Discovery Series II,SlateBlue
28215,2021-02-09T17:03:15.974726,6523,Y,1EX6027,Mercedes-Benz E-Class,LightSeaGreen
28216,2021-02-11T18:57:34.212891,7613,N,ETY G56,Toyota Tacoma Regular Cab,Thistle
28217,2024-09-05T23:47:39.683095,17696,Y,72-YK42,Honda Accord,MistyRose
28218,2021-03-23T23:52:14.831594,13328,N,931 RPZ,BMW 6 Series,MediumBlue
28219,2020-07-14T21:38:08.393078,17510,N,494561,Mercedes-Benz SL-Class,SpringGreen
28220,2022-04-18T16:31:28.685663,392,Y,XP5 B5A,Buick Regal TourX,LightGray
28221,2024-08-08T19:54:42.330339,7865,Y,QTZ-5122,GMC Savana 1500 Passenger,Salmon
28222,2024-02-28T08:21:29.644680,3382,N,HWG 460,Land Rover Range Rover Sport,LightPink
28223,2022-12-23T19:05:18.872158,9727,N,ZGW 222,Chevrolet Silverado 2500 HD Crew Cab,Chocolate
28224,2022-02-13T03:15:55.301038,5916,N,GRS 750,Tesla Model 3,WhiteSmoke
28225,2023-04-23T23:44:46.832952,13590,N,05R 8197,Mercedes-Benz E-Class,Silver
28226,2020-06-02T09:30:30.167772,6992,Y,0IT 278,Honda CR-V,DarkMagenta
28227,2024-05-24T15:15:13.895285,8455,N,404 QNY,Volkswagen Jetta SportWagen,PaleTurquoise
28228,2021-01-29T01:54:29.969403,16507,Y,2Y ZK996,Pontiac Grand Am,RosyBrown
28229,2023-03-31T02:09:36.231748,5136,Y,359 VTP,Mercedes-Benz S-Class,SlateBlue
28230,2022-04-21T21:41:31.678066,5907,Y,89OO786,Bentley Flying Spur,LemonChiffon
28231,2023-06-16T06:45:03.998368,15650,Y,P 832608,Chevrolet 3500 Regular Cab,MistyRose
28232,2021-04-17T18:48:59.562380,17105,N,GHU 821,BMW 3 Series,FireBrick
28233,2023-02-19T14:17:34.284447,18673,N,ICN-396,Toyota 4Runner,Purple
28234,2023-03-13T15:51:29.707301,19850,Y,WUC 327,BMW Z4,Moccasin
28235,2019-12-05T22:09:29.394749,4608,Y,XUR3467,Jeep Wrangler,LightYellow
28236,2021-06-11T18:19:24.485871,5533,Y,535-HQR,Nissan Maxima,MediumBlue
28237,2022-04-26T04:50:42.081791,17746,Y,RGI-6100,Chevrolet Silverado 3500 HD Crew Cab,SpringGreen
28238,2022-05-19T02:39:23.041348,5993,N,490 JOC,Toyota Tacoma Regular Cab,WhiteSmoke
28239,2022-06-12T06:23:24.571597,4754,N,116-ILW,Toyota Sienna,LightSlateGray
28240,2022-07-06T18:00:07.843744,4782,N,47B•983,Mercury Villager,LightSkyBlue
28241,2024-05-16T06:30:26.837347,1012,N,98F•330,Ford E150 Cargo,Salmon
28242,2021-08-04T20:27:27.208586,5373,Y,MDF 387,Toyota Supra,Fuchsia
28243,2024-05-16T07:54:28.382081,3401,Y,501-786,Mercedes-Benz GLA,Lavender
28244,2021-03-21T04:28:13.073150,13628,N,146-363,Toyota 4Runner,LimeGreen
28245,2023-08-14T05:07:17.344021,2152,Y,400152,Chevrolet S10 Extended Cab,HotPink
28246,2021-07-06T04:56:10.440321,13318,N,2929 OM,Buick Verano,Ivory
28247,2023-02-12T08:14:10.673157,2932,Y,42-71371,Rolls-Royce Dawn,White
28248,2023-11-27T23:51:09.608308,16195,Y,1B142,Dodge Dart,MediumSlateBlue
28249,2021-02-05T00:55:25.474494,6379,Y,02C 5643,Hyundai Elantra,MediumAquaMarine
28250,2021-04-25T15:30:20.703897,3503,N,KM1 Z6T,Pontiac GTO,PeachPuff
28251,2022-05-16T06:53:10.933159,6268,Y,78Y X36,Dodge Ram 1500 Mega Cab,DarkSalmon
28252,2022-06-09T23:15:04.942176,11933,N,OVG-920,Lincoln Navigator L,LavenderBlush
28253,2020-01-20T11:04:25.649433,11690,N,WBP 175,MAZDA CX-9,LightSkyBlue
28254,2020-01-13T23:32:32.104313,5289,N,0R746,Volkswagen Passat,Ivory
28255,2022-12-21T10:42:23.959434,9678,N,6Z 20961,Ford Explorer Sport Trac,Orange
28256,2021-01-30T07:03:45.415217,11639,N,1-V9865,Dodge Grand Caravan Cargo,MediumSpringGreen
28257,2021-12-15T19:46:33.878164,7610,N,6NAR 03,Chevrolet Express 3500 Passenger,Fuchsia
28258,2021-08-27T22:25:09.433263,3286,Y,962 TSL,Porsche 911,LavenderBlush
28259,2023-06-27T19:50:41.107817,2903,Y,978102,GMC Yukon XL 1500,LightGoldenRodYellow
28260,2021-12-21T18:20:35.996123,3801,Y,068 7XN,Alfa Romeo Spider,LightGoldenRodYellow
28261,2021-09-14T15:39:11.110226,6484,N,8WO98,Lincoln LS,Beige
28262,2020-05-30T22:31:42.663367,18285,N,R07-85J,Buick Century,SlateBlue
28263,2022-04-02T01:19:44.912018,15766,N,LZI 635,Volkswagen Golf Alltrack,MediumSeaGreen
28264,2020-02-11T22:30:44.256822,11504,N,28U 436,Chevrolet 2500 HD Regular Cab,CadetBlue
28265,2023-10-06T20:34:27.183118,4574,Y,432-TQC,Chevrolet Malibu,Orchid
28266,2023-06-30T09:12:47.365187,2393,N,N54 0QA,Toyota Tundra CrewMax,Sienna
28267,2021-05-29T08:20:01.343815,6073,Y,956 EIU,MAZDA MX-6,RosyBrown
28268,2023-08-06T11:58:55.165793,16076,Y,138-271,Dodge Charger,MediumVioletRed
28269,2021-06-05T03:37:21.913997,19650,N,RIR-5623,Cadillac Escalade ESV,MediumBlue
28270,2020-03-13T17:26:01.930123,18046,Y,9IW9833,Land Rover LR3,LightSeaGreen
28271,2020-08-15T07:53:46.094867,1268,N,RJD-156,Chrysler 300,LightSalmon
28272,2023-01-18T03:31:49.424588,12934,Y,55XW189,Dodge Avenger,SaddleBrown
28273,2020-06-02T19:04:14.355547,4423,N,782-FGK,Volkswagen Corrado,DarkSlateGray
28274,2022-12-26T19:22:54.263523,14869,Y,27B F91,Lincoln Navigator,BlueViolet
28275,2021-12-08T10:00:02.348503,7804,Y,46VT889,Ford Windstar Cargo,GreenYellow
28276,2022-01-22T06:42:09.959603,10820,N,KU6 4676,GMC Savana 3500 Passenger,DarkCyan
28277,2022-08-20T02:21:25.682075,10813,N,53Y 340,Cadillac Seville,DarkKhaki
28278,2021-07-01T22:13:31.644927,465,N,567 9650,MAZDA MAZDA5,Violet
28279,2022-06-30T01:42:45.529162,6591,Y,U 148929,Honda Accord,DarkCyan
28280,2024-07-07T10:28:55.894219,4370,Y,7NO16,Isuzu i-290 Extended Cab,Coral
28281,2024-05-03T11:49:41.202016,7748,N,QT1 Y9V,Pontiac Bonneville,Aqua
28282,2020-09-02T22:36:32.393346,12022,Y,466-PXB,Chevrolet Cavalier,SkyBlue
28283,2023-09-03T04:17:12.817641,5216,N,21O 4197,Land Rover Range Rover,Gainsboro
28284,2020-03-22T13:46:27.821485,104,N,K39 7UV,Honda Accord,Beige
28285,2022-04-27T01:19:43.070496,6143,N,478GK,Mercedes-Benz Mercedes-Maybach S 600,FireBrick
28286,2023-09-21T03:30:25.264097,17819,N,WMS9359,Chevrolet Silverado (Classic) 3500 Extended Cab,SlateBlue
28287,2023-10-12T06:30:48.300268,15385,Y,M72 7SU,Mercury Mystique,MediumBlue
28288,2023-01-07T17:41:51.682109,10743,Y,2IR7697,Ford Windstar Passenger,CadetBlue
28289,2023-04-12T04:53:38.977205,8520,N,LFJ 712,Chevrolet Colorado Crew Cab,DarkOliveGreen
28290,2020-01-19T16:44:43.012597,8850,N,888Z1,GMC Suburban 1500,SaddleBrown
28291,2021-04-14T09:23:34.032273,15490,N,832-BTKR,Ford Mustang,MediumSlateBlue
28292,2022-02-17T07:14:10.213925,7750,N,EQF 616,Chevrolet 3500 Regular Cab,LightCoral
28293,2023-03-31T06:02:22.091135,5542,Y,0QA57,Dodge Grand Caravan Cargo,AliceBlue
28294,2022-07-15T14:16:19.156460,10793,Y,TOI-3338,Nissan Murano,GoldenRod
28295,2019-11-21T02:17:01.993020,14648,Y,GG3 7669,Nissan Sentra,LightCyan
28296,2020-03-12T15:35:51.282046,16361,N,924-QOO,Chevrolet Silverado 1500 Regular Cab,Snow
28297,2019-11-20T22:37:53.774432,12813,N,5D QN642,Chevrolet Suburban 1500,DarkMagenta
28298,2023-04-14T22:26:57.582196,2550,N,88Z R00,Toyota Land Cruiser,IndianRed
28299,2021-11-06T18:14:45.317928,3021,Y,VLH 7955,Jeep Grand Cherokee,Thistle
28300,2021-02-12T12:25:10.756377,14081,N,8J096,Honda Accord Hybrid,LightGoldenRodYellow
28301,2020-07-02T03:07:02.343415,7742,N,377-SEG,Ford Econoline E150 Cargo,PaleGoldenRod
28302,2024-03-30T10:41:43.177382,4716,Y,3Y 3M3MUD,Nissan Regular Cab,SandyBrown
28303,2022-01-02T19:02:28.893131,19983,N,1OH4084,Acura Integra,GoldenRod
28304,2021-09-27T05:41:00.237084,8882,Y,0978 CQ,Porsche Cayman,MediumOrchid
28305,2022-02-22T20:33:55.623578,120,Y,18GP663,Kia Optima Plug-in Hybrid,CadetBlue
28306,2023-12-31T14:08:47.519269,5550,N,487 2MG,Audi A4,DeepSkyBlue
28307,2019-11-20T20:32:02.263989,12085,Y,0AO R51,Chevrolet 3500 Crew Cab,Magenta
28308,2023-04-10T19:07:39.162818,6925,Y,HMH-0733,Mercedes-Benz CL-Class,LightSkyBlue
28309,2022-10-28T10:40:40.335968,1744,N,492 UHF,Toyota 4Runner,DarkBlue
28310,2020-11-27T02:08:18.377201,28,N,071-ZTF,Cadillac SRX,YellowGreen
28311,2022-04-04T16:14:42.575076,2285,Y,300 TMM,Chevrolet Suburban 2500,DarkSeaGreen
28312,2024-09-17T08:10:13.325527,653,N,694-AOK,Nissan Versa,OldLace
28313,2022-05-17T14:40:11.167073,170,N,HIO 623,Volkswagen Beetle,PaleTurquoise
28314,2022-10-28T11:52:56.715919,9635,Y,RXC 430,Porsche Panamera,SeaShell
28315,2022-11-09T23:55:17.491953,14183,Y,W68-16D,Honda CR-V,OrangeRed
28316,2022-10-08T07:09:35.152434,13164,Y,167 RKB,Alfa Romeo Spider,LawnGreen
28317,2020-09-09T12:41:47.323499,9310,N,1FZ W61,Scion iQ,BlueViolet
28318,2021-09-05T19:04:08.452799,19317,N,420 QDJ,BMW 7 Series,Beige
28319,2020-04-08T01:45:28.210306,12354,Y,0VN 718,GMC Yukon,Black
28320,2021-03-21T01:33:52.470812,1688,N,782-SOZO,Mercury Sable,Aqua
28321,2022-05-11T00:02:41.054481,8963,N,QOM 711,INFINITI G,YellowGreen
28322,2023-08-26T01:42:53.723909,18056,N,627 7DL,Chevrolet Silverado 3500 HD Crew Cab,Khaki
28323,2020-07-05T04:17:23.435841,14657,N,0-88339J,Dodge Ram 1500 Quad Cab,Moccasin
28324,2024-06-22T04:05:26.031508,17025,Y,N51-03D,Ford F350 Super Duty Regular Cab,DodgerBlue
28325,2024-03-07T15:56:17.015755,11436,Y,OMM-5647,Acura TL,Cornsilk
28326,2021-10-02T06:46:50.430830,17179,Y,015-421,Mercedes-Benz SL,DarkSalmon
28327,2020-04-17T13:03:05.689383,8062,N,BHE 694,Pontiac Grand Prix,PowderBlue
28328,2024-06-12T19:17:34.867730,14589,N,1-9899H,Toyota RAV4,LightGray
28329,2024-04-10T07:48:05.463889,8470,N,LWJ-523,Cadillac Escalade EXT,Violet
28330,2021-04-07T08:34:44.994058,18158,Y,HRD 815,Subaru Tribeca,OliveDrab
28331,2022-10-01T22:51:51.422973,14922,Y,22-R297,Mitsubishi Montero Sport,OliveDrab
28332,2019-11-20T08:32:46.014722,15680,Y,0QH 769,Chevrolet Silverado 2500 Crew Cab,Cyan
28333,2021-11-25T12:38:33.950783,10108,N,4BR Q33,Dodge Grand Caravan Passenger,Silver
28334,2023-04-18T00:30:01.550491,235,N,72H FC0,Volvo C30,LightBlue
28335,2024-02-28T00:24:03.748251,12785,Y,GOF-255,Cadillac DeVille,Chocolate
28336,2022-04-22T20:33:13.335612,18663,N,MAY 434,Ram 3500 Crew Cab,LightCoral
28337,2021-05-05T04:20:17.693969,3567,Y,QCX-476,Dodge Ram 2500 Quad Cab,PeachPuff
28338,2023-02-09T01:04:00.555143,5767,N,CV4 R5H,Chevrolet Sonic,CadetBlue
28339,2021-05-04T18:34:26.420096,4616,N,531H2,Pontiac Bonneville,RoyalBlue
28340,2019-12-10T23:58:21.588562,4009,Y,386YSK,GMC Suburban 1500,MintCream
28341,2019-11-07T09:02:54.967278,11833,Y,KTM 920,Nissan Frontier Crew Cab,MediumVioletRed
28342,2021-03-26T05:09:55.964458,11072,Y,1OCP 46,Mitsubishi Montero Sport,Red
28343,2020-10-18T18:51:43.091933,15550,N,PPZ-1055,BMW 5 Series,Snow
28344,2023-01-05T08:02:08.688139,19928,N,3LT24,Chevrolet Express 3500 Passenger,DarkSalmon
28345,2024-09-05T08:08:17.518545,12486,N,11-0441A,Mercedes-Benz E-Class,Red
28346,2022-03-10T21:17:40.683716,2586,Y,661-554,Ford Aerostar Passenger,Purple
28347,2020-03-04T08:48:15.953151,1,Y,88-45558,GMC Sonoma Extended Cab,MediumSeaGreen
28348,2022-04-21T22:50:25.076015,1094,N,XPS 769,Volvo S40,Teal
28349,2022-10-28T21:43:33.951145,13218,N,IWY-8191,INFINITI M,Azure
28350,2022-02-22T05:14:55.225163,1610,Y,JA4 B3Y,Tesla Model S,NavajoWhite
28351,2022-06-18T00:20:00.556290,15054,Y,66ED030,MAZDA MAZDA3,Moccasin
28352,2020-02-18T11:25:45.319839,4496,Y,EZ0 8976,Chevrolet Traverse,MistyRose
28353,2024-02-23T22:28:34.466675,10229,Y,25N J49,Ford Expedition,DeepSkyBlue
28354,2023-12-21T20:35:51.768240,4465,N,OFX 430,Dodge Dakota Regular Cab,Silver
28355,2022-01-31T22:29:39.973266,4650,Y,819 FJI,FIAT 500e,MediumSlateBlue
28356,2023-03-31T02:12:23.025441,4483,N,PEF 039,Ford Taurus,Cornsilk
28357,2022-01-14T06:08:28.637555,9876,N,82O N77,Mitsubishi Mighty Max Macro Cab,DimGray
28358,2022-02-01T09:58:54.930428,12380,N,FFL 829,MAZDA Protege,Orchid
28359,2023-07-19T07:05:12.661221,15075,Y,92-OA59,Toyota Corolla,DarkMagenta
28360,2023-03-01T18:37:18.610512,5415,Y,HB 8636,Chevrolet Monte Carlo,DarkGray
28361,2022-07-03T23:02:26.529664,1790,N,027 WQC,Maserati Ghibli,Sienna
28362,2023-06-08T07:52:23.543309,12936,Y,HKF-922,Mercedes-Benz SL-Class,White
28363,2023-08-24T04:35:55.007565,2489,N,8G 6V8VWD,Chevrolet S10 Regular Cab,DarkSalmon
28364,2022-02-13T18:48:55.365823,3501,N,7-1396X,Jeep Wrangler Unlimited,SeaGreen
28365,2021-10-04T16:12:21.411935,14106,N,398 VVB,Dodge Ram 2500 Regular Cab,FireBrick
28366,2022-02-15T06:13:24.052614,7276,Y,955 GZX,Cadillac CTS,MediumBlue
28367,2023-02-05T00:36:54.167078,17683,Y,MFW-150,Nissan Xterra,Fuchsia
28368,2023-04-04T23:21:35.904399,6217,Y,950 UNL,Ford Expedition,Sienna
28369,2024-10-09T16:08:36.386958,13749,Y,32J 8672,Lexus CT,Navy
28370,2022-03-18T22:37:20.710239,16038,Y,243-DXQ,Nissan Sentra,DeepSkyBlue
28371,2020-03-26T04:46:48.251600,4356,Y,101 VBO,Chevrolet TrailBlazer,PapayaWhip
28372,2022-12-26T09:02:20.386967,13792,Y,1-L7654,Lincoln MKS,CornflowerBlue
28373,2020-09-05T11:20:49.069720,17527,N,284-EIIL,Mercedes-Benz Mercedes-AMG GLC,Purple
28374,2020-12-04T08:34:16.467743,12554,Y,KPA-3584,Acura RLX Sport Hybrid,Tomato
28375,2020-04-16T12:33:51.386558,749,Y,CIA-118,Mercury Mountaineer,LightSeaGreen
28376,2024-06-16T06:26:58.237450,9720,Y,5NS 041,MAZDA 929,BlueViolet
28377,2023-04-03T22:57:46.052572,3072,N,520 NO4,Dodge Viper,Black
28378,2020-05-02T22:12:43.203388,8720,Y,XZR 812,Audi S5,Violet
28379,2020-11-03T09:46:13.728758,7481,Y,065 5OI,Toyota Celica,SeaGreen
28380,2022-11-19T04:20:27.384020,19183,N,443X9,Toyota Tacoma Xtracab,LightGray
28381,2021-06-22T21:33:08.535736,3499,N,A55 1FI,Lincoln Aviator,LightBlue
